addr_pct_cd,boro_nm,cmplnt_fr_dt,cmplnt_fr_tm,cmplnt_num,cmplnt_to_dt,cmplnt_to_tm,crm_atpt_cptd_cd,juris_desc,latitude,law_cat_cd,loc_of_occur_desc,longitude,ofns_desc,patrol_boro,pd_cd,pd_desc,prem_typ_desc,rpt_dt,vic_age_group,vic_race,vic_sex,x_coord_cd,y_coord_cd,susp_age_group,susp_race,susp_sex
104,QUEENS,2018-02-28,08:00:00,274829290,2018-02-28T00:00:00.000,14:00:00,COMPLETED,N.Y. POLICE DEPT,40.719961472,MISDEMEANOR,INSIDE,-73.88728044300001,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS NORTH,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,2018-04-27T00:00:00.000,65+,WHITE,F,1015496.0,201595.0,UNKNOWN,UNKNOWN,U
102,QUEENS,2018-02-28,22:10:00,104245060,2018-02-28T00:00:00.000,22:15:00,COMPLETED,N.Y. POLICE DEPT,40.689258613,MISDEMEANOR,FRONT OF,-73.86682933899999,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS SOUTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,M,1021182.0,190417.0,UNKNOWN,WHITE HISPANIC,M
113,QUEENS,2018-02-28,16:13:00,494422357,2018-02-28T00:00:00.000,16:13:00,COMPLETED,PORT AUTHORITY,40.679980738000005,MISDEMEANOR,,-73.77623390699999,VEHICLE AND TRAFFIC LAWS,PATROL BORO QUEENS SOUTH,918.0,RECKLESS DRIVING,AIRPORT TERMINAL,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1046315.0,187088.0,65+,WHITE HISPANIC,M
26,MANHATTAN,2018-02-28,21:00:00,246039737,2018-02-28T00:00:00.000,21:10:00,COMPLETED,N.Y. POLICE DEPT,40.812267657,FELONY,FRONT OF,-73.957084521,FELONY ASSAULT,PATROL BORO MAN NORTH,109.0,"ASSAULT 2,1,UNCLASSIFIED",STREET,2018-02-28T00:00:00.000,18-24,BLACK,M,996130.0,235208.0,UNKNOWN,UNKNOWN,U
25,MANHATTAN,2018-02-28,14:30:00,271806566,2018-02-28T00:00:00.000,14:40:00,ATTEMPTED,N.Y. POLICE DEPT,40.798943826999995,MISDEMEANOR,INSIDE,-73.942360522,PETIT LARCENY,PATROL BORO MAN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",VARIETY STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1000209.0,230356.0,18-24,BLACK HISPANIC,F
61,BROOKLYN,2018-02-28,21:00:00,965093342,2018-02-28T00:00:00.000,21:05:00,COMPLETED,N.Y. POLICE DEPT,40.58727647,VIOLATION,INSIDE,-73.95705268100001,HARRASSMENT 2,PATROL BORO BKLYN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,45-64,ASIAN/PAC.ISL,F,996179.0,153237.0,45-64,ASIAN/PAC.ISL,M
79,BROOKLYN,2018-02-28,17:15:00,549033204,2018-02-28T00:00:00.000,21:54:00,ATTEMPTED,OTHER,40.696243235,MISDEMEANOR,INSIDE,-73.94175690600001,OFFENSES AGAINST PUBLIC ADMINI,PATROL BORO BKLYN NORTH,750.0,RESISTING ARREST,PUBLIC BUILDING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1000401.0,192939.0,25-44,BLACK,M
50,BRONX,2018-02-28,08:30:00,996183137,,,COMPLETED,N.Y. POLICE DEPT,40.90234845,MISDEMEANOR,OPPOSITE OF,-73.905752855,PETIT LARCENY,PATROL BORO BRONX,357.0,"LARCENY,PETIT OF VEHICLE ACCES",STREET,2018-03-01T00:00:00.000,25-44,AMER IND,M,1010304.0,268039.0,,,
102,QUEENS,2018-02-28,21:00:00,771954358,2018-03-01T00:00:00.000,07:45:00,COMPLETED,N.Y. POLICE DEPT,40.679602504,MISDEMEANOR,FRONT OF,-73.855466518,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO QUEENS SOUTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2018-03-01T00:00:00.000,25-44,WHITE HISPANIC,F,1024339.0,186904.0,UNKNOWN,UNKNOWN,U
52,BRONX,2018-02-28,23:00:00,214850863,,,COMPLETED,N.Y. POLICE DEPT,40.864266760999996,FELONY,INSIDE,-73.90350022199999,FELONY ASSAULT,PATROL BORO BRONX,105.0,STRANGULATION 1ST,RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,45-64,WHITE HISPANIC,F,1010942.0,254165.0,45-64,WHITE HISPANIC,M
43,BRONX,2018-02-28,22:00:00,169612318,,,COMPLETED,N.Y. POLICE DEPT,40.826183999,MISDEMEANOR,,-73.849699282,VEHICLE AND TRAFFIC LAWS,PATROL BORO BRONX,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2018-03-01T00:00:00.000,25-44,WHITE,M,1025847.0,240311.0,,,
40,BRONX,2018-02-28,14:15:00,524240632,2018-02-28T00:00:00.000,14:20:00,COMPLETED,N.Y. POLICE DEPT,40.813079074,VIOLATION,INSIDE,-73.923353328,HARRASSMENT 2,PATROL BORO BRONX,638.0,"HARASSMENT,SUBD 3,4,5",CANDY STORE,2018-02-28T00:00:00.000,45-64,AMER IND,M,1005467.0,235510.0,UNKNOWN,UNKNOWN,U
75,BROOKLYN,2018-02-28,19:00:00,349439962,,,COMPLETED,N.Y. POLICE DEPT,40.65883108,MISDEMEANOR,FRONT OF,-73.897342221,PETIT LARCENY,PATROL BORO BKLYN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2018-03-01T00:00:00.000,25-44,BLACK,F,1012733.0,179320.0,,,
75,BROOKLYN,2018-02-28,17:30:00,656712786,2018-03-01T00:00:00.000,06:00:00,COMPLETED,N.Y. POLICE DEPT,40.659477293,MISDEMEANOR,FRONT OF,-73.895614784,PETIT LARCENY,PATROL BORO BKLYN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2018-03-01T00:00:00.000,45-64,BLACK,F,1013212.0,179556.0,UNKNOWN,UNKNOWN,U
28,MANHATTAN,2018-02-28,06:20:00,584829299,,,COMPLETED,N.Y. HOUSING POLICE,40.79845524,MISDEMEANOR,INSIDE,-73.948082015,PETIT LARCENY,PATROL BORO MAN NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,45-64,BLACK,F,998625.0,230177.0,UNKNOWN,BLACK,M
24,MANHATTAN,2018-02-28,23:00:00,850497119,2018-03-03T00:00:00.000,23:15:00,COMPLETED,N.Y. POLICE DEPT,40.788398758,MISDEMEANOR,FRONT OF,-73.97264268800001,PETIT LARCENY,PATROL BORO MAN NORTH,321.0,"LARCENY,PETIT FROM AUTO",STREET,2018-03-03T00:00:00.000,25-44,WHITE,M,991826.0,226510.0,UNKNOWN,UNKNOWN,U
113,QUEENS,2018-02-28,09:00:00,828847609,2018-02-28T00:00:00.000,13:00:00,COMPLETED,N.Y. POLICE DEPT,40.669273695,FELONY,INSIDE,-73.76674233199999,BURGLARY,PATROL BORO QUEENS SOUTH,221.0,"BURGLARY,RESIDENCE,DAY",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,65+,BLACK,F,1048958.0,183194.0,,,
6,MANHATTAN,2018-02-28,16:39:00,800682164,2018-02-28T00:00:00.000,16:40:00,COMPLETED,N.Y. POLICE DEPT,40.732038658,MISDEMEANOR,INSIDE,-74.00248388,PETIT LARCENY,PATROL BORO MAN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",DRY CLEANER/LAUNDRY,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,983562.0,205975.0,UNKNOWN,BLACK,M
73,BROOKLYN,2018-02-28,22:00:00,737826370,2018-02-28T00:00:00.000,22:20:00,COMPLETED,N.Y. HOUSING POLICE,40.665136405,FELONY,INSIDE,-73.907724493,FELONY ASSAULT,PATROL BORO BKLYN NORTH,105.0,STRANGULATION 1ST,RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,25-44,BLACK,F,1009850.0,181614.0,25-44,BLACK,M
108,QUEENS,2018-02-28,17:15:00,288367203,2018-02-28T00:00:00.000,17:20:00,COMPLETED,N.Y. POLICE DEPT,40.744923459,MISDEMEANOR,,-73.903687518,VEHICLE AND TRAFFIC LAWS,PATROL BORO QUEENS NORTH,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2018-03-04T00:00:00.000,<18,WHITE HISPANIC,M,1010938.0,210684.0,,,
13,MANHATTAN,2018-02-28,09:08:00,449820925,2018-02-28T00:00:00.000,09:24:00,COMPLETED,N.Y. POLICE DEPT,40.73563375,VIOLATION,INSIDE,-73.98860618,HARRASSMENT 2,PATROL BORO MAN SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",PUBLIC BUILDING,2018-02-28T00:00:00.000,45-64,UNKNOWN,F,987408.0,207285.0,45-64,WHITE HISPANIC,M
122,STATEN ISLAND,2018-02-28,15:00:00,660097640,2018-02-28T00:00:00.000,20:00:00,COMPLETED,N.Y. POLICE DEPT,40.553843468000004,VIOLATION,INSIDE,-74.151457858,HARRASSMENT 2,PATROL BORO STATEN ISLAND,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,<18,WHITE,F,942162.0,141090.0,UNKNOWN,UNKNOWN,M
60,BROOKLYN,2018-02-28,16:10:00,835359371,2018-02-28T00:00:00.000,16:15:00,COMPLETED,N.Y. POLICE DEPT,40.577904067,FELONY,INSIDE,-73.96010058899999,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN SOUTH,269.0,"MISCHIEF,CRIMINAL,    UNCL 2ND",CHAIN STORE,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,995334.0,149822.0,<18,BLACK,M
18,MANHATTAN,2018-02-28,17:00:00,808908170,,,COMPLETED,N.Y. POLICE DEPT,40.767716255,MISDEMEANOR,INSIDE,-73.981954461,PETIT LARCENY,PATROL BORO MAN SOUTH,349.0,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE - APT. HOUSE,2018-04-06T00:00:00.000,25-44,BLACK,M,989249.0,218974.0,,,
115,QUEENS,2018-02-28,19:06:00,886189949,,,COMPLETED,N.Y. POLICE DEPT,40.751945357,VIOLATION,INSIDE,-73.87334507899999,HARRASSMENT 2,PATROL BORO QUEENS NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,<18,WHITE HISPANIC,F,1019342.0,213253.0,UNKNOWN,WHITE,F
81,BROOKLYN,2018-02-28,18:00:00,419965303,2018-02-28T00:00:00.000,18:15:00,COMPLETED,N.Y. POLICE DEPT,40.685040958,VIOLATION,INSIDE,-73.921776995,HARRASSMENT 2,PATROL BORO BKLYN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,M,1005945.0,188862.0,45-64,BLACK,M
44,BRONX,2018-02-28,19:30:00,892554166,2018-03-01T00:00:00.000,14:30:00,COMPLETED,N.Y. POLICE DEPT,40.837842121,FELONY,,-73.919627752,GRAND LARCENY,PATROL BORO BRONX,421.0,"LARCENY,GRAND FROM VEHICLE/MOTORCYCLE",STREET,2018-03-01T00:00:00.000,25-44,WHITE HISPANIC,F,1006490.0,244533.0,,,
83,BROOKLYN,2018-02-28,23:50:00,687731420,2018-02-28T00:00:00.000,23:55:00,COMPLETED,N.Y. POLICE DEPT,40.687088419,MISDEMEANOR,,-73.91389241,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,101.0,ASSAULT 3,STREET,2018-03-01T00:00:00.000,18-24,BLACK,F,1008131.0,189610.0,25-44,BLACK,M
32,MANHATTAN,2018-02-28,18:40:00,731384592,,,COMPLETED,N.Y. HOUSING POLICE,40.820964301,FELONY,FRONT OF,-73.941477939,THEFT-FRAUD,PATROL BORO MAN NORTH,739.0,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE - PUBLIC HOUSING,2018-03-19T00:00:00.000,25-44,BLACK,F,1000448.0,238379.0,,,
17,MANHATTAN,2018-02-28,22:00:00,981342198,2018-03-01T00:00:00.000,09:00:00,COMPLETED,N.Y. POLICE DEPT,40.744458279,MISDEMEANOR,,-73.973028833,PETIT LARCENY,PATROL BORO MAN SOUTH,321.0,"LARCENY,PETIT FROM AUTO",PUBLIC BUILDING,2018-03-01T00:00:00.000,25-44,WHITE,M,991724.0,210501.0,,,
43,BRONX,2018-02-28,09:40:00,833671084,,,COMPLETED,N.Y. POLICE DEPT,40.823387290999996,MISDEMEANOR,,-73.87017045,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO BRONX,639.0,AGGRAVATED HARASSMENT 2,PUBLIC BUILDING,2018-02-28T00:00:00.000,45-64,UNKNOWN,F,1020183.0,239283.0,UNKNOWN,WHITE HISPANIC,F
110,QUEENS,2018-02-28,16:00:00,771154336,2018-02-28T00:00:00.000,22:00:00,COMPLETED,N.Y. POLICE DEPT,40.737808066,FELONY,INSIDE,-73.87932598100001,BURGLARY,PATROL BORO QUEENS NORTH,223.0,"BURGLARY,RESIDENCE,NIGHT",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,45-64,ASIAN/PAC.ISL,F,1017692.0,208100.0,UNKNOWN,UNKNOWN,U
103,QUEENS,2018-02-28,12:28:00,189915826,2018-03-16T00:00:00.000,10:00:00,COMPLETED,N.Y. POLICE DEPT,40.706101663000005,MISDEMEANOR,INSIDE,-73.793242429,PETIT LARCENY,PATROL BORO QUEENS SOUTH,303.0,"LARCENY,PETIT BY CHECK USE",CHECK CASHING BUSINESS,2018-03-27T00:00:00.000,25-44,ASIAN/PAC.ISL,M,1041575.0,196593.0,,,
1,MANHATTAN,2018-02-28,12:00:00,803460416,2018-02-28T00:00:00.000,13:00:00,COMPLETED,N.Y. TRANSIT POLICE,40.70777977,MISDEMEANOR,,-74.01296455,PETIT LARCENY,PATROL BORO MAN SOUTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,45-64,BLACK HISPANIC,F,980656.0,197137.0,,,
68,BROOKLYN,2018-02-28,10:00:00,325325462,,,COMPLETED,N.Y. POLICE DEPT,40.628953101,FELONY,INSIDE,-74.005614313,GRAND LARCENY,PATROL BORO BKLYN SOUTH,430.0,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",COMMERCIAL BUILDING,2018-04-25T00:00:00.000,UNKNOWN,UNKNOWN,D,982692.0,168418.0,,,
52,BRONX,2018-02-28,04:00:00,902840415,2018-02-28T00:00:00.000,04:10:00,COMPLETED,N.Y. POLICE DEPT,40.863813486,MISDEMEANOR,INSIDE,-73.890738734,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BRONX,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,F,1014472.0,254004.0,UNKNOWN,UNKNOWN,U
115,QUEENS,2018-02-28,20:28:00,604919894,2018-02-28T00:00:00.000,21:27:00,COMPLETED,N.Y. POLICE DEPT,40.75643117,MISDEMEANOR,OPPOSITE OF,-73.887420863,OFFENSES INVOLVING FRAUD,PATROL BORO QUEENS NORTH,705.0,"FORGERY,ETC.-MISD.",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1015440.0,214882.0,25-44,WHITE HISPANIC,F
62,BROOKLYN,2018-02-28,14:00:00,262139291,2018-02-28T00:00:00.000,17:00:00,COMPLETED,N.Y. POLICE DEPT,40.601565598,MISDEMEANOR,INSIDE,-73.995474812,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO BKLYN SOUTH,639.0,AGGRAVATED HARASSMENT 2,RESIDENCE-HOUSE,2018-02-28T00:00:00.000,18-24,ASIAN/PAC.ISL,M,985507.0,158440.0,,,
23,MANHATTAN,2018-02-28,16:24:00,967370558,,,COMPLETED,N.Y. HOUSING POLICE,40.791892334,MISDEMEANOR,REAR OF,-73.947516527,DANGEROUS DRUGS,PATROL BORO MAN NORTH,567.0,"MARIJUANA, POSSESSION 4 & 5",RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,998783.0,227786.0,18-24,WHITE HISPANIC,M
32,MANHATTAN,2018-02-28,08:30:00,972952755,2018-02-28T00:00:00.000,09:00:00,COMPLETED,N.Y. POLICE DEPT,40.815257326,MISDEMEANOR,FRONT OF,-73.945652012,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO MAN NORTH,259.0,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",STREET,2018-02-28T00:00:00.000,25-44,BLACK,F,999294.0,236299.0,25-44,BLACK,M
81,BROOKLYN,2018-02-28,15:45:00,373537114,2018-02-28T00:00:00.000,15:48:00,COMPLETED,N.Y. POLICE DEPT,40.679017789,MISDEMEANOR,INSIDE,-73.924181597,PETIT LARCENY,PATROL BORO BKLYN NORTH,333.0,"LARCENY,PETIT FROM STORE-SHOPL",FOOD SUPERMARKET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,D,1005280.0,186667.0,45-64,BLACK,M
90,BROOKLYN,2018-02-28,17:30:00,241775767,2018-03-01T00:00:00.000,07:20:00,COMPLETED,N.Y. POLICE DEPT,40.709147251,MISDEMEANOR,OPPOSITE OF,-73.943498607,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN NORTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2018-03-01T00:00:00.000,45-64,WHITE HISPANIC,F,999915.0,197640.0,UNKNOWN,UNKNOWN,U
103,QUEENS,2018-02-28,01:30:00,174399498,2018-02-28T00:00:00.000,01:30:00,COMPLETED,N.Y. POLICE DEPT,40.713879398,MISDEMEANOR,INSIDE,-73.764191041,CRIMINAL TRESPASS,PATROL BORO QUEENS SOUTH,205.0,"TRESPASS 2, CRIMINAL",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,45-64,BLACK,M,1049622.0,199447.0,25-44,BLACK,M
9,MANHATTAN,2018-02-28,13:00:00,982827867,2018-03-07T00:00:00.000,12:35:00,COMPLETED,N.Y. POLICE DEPT,40.72601663,MISDEMEANOR,INSIDE,-73.996285351,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO MAN SOUTH,639.0,AGGRAVATED HARASSMENT 2,DEPARTMENT STORE,2018-03-07T00:00:00.000,25-44,WHITE,F,985280.0,203781.0,,,
73,BROOKLYN,2018-02-28,18:45:00,234049126,2018-02-28T00:00:00.000,19:00:00,COMPLETED,N.Y. TRANSIT POLICE,40.678286317,MISDEMEANOR,,-73.910799629,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN NORTH,101.0,ASSAULT 3,TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,<18,WHITE HISPANIC,F,1008992.0,186404.0,<18,BLACK HISPANIC,F
13,MANHATTAN,2018-02-28,16:20:00,667104973,2018-02-28T00:00:00.000,16:25:00,COMPLETED,N.Y. TRANSIT POLICE,40.737203099,FELONY,,-73.983272598,FORGERY,PATROL BORO MAN SOUTH,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,988886.0,207857.0,45-64,WHITE HISPANIC,M
47,BRONX,2018-02-28,08:15:00,486261491,2018-02-28T00:00:00.000,08:20:00,COMPLETED,N.Y. HOUSING POLICE,40.875126333000004,MISDEMEANOR,INSIDE,-73.86649686300001,OFFENSES AGAINST PUBLIC ADMINI,PATROL BORO BRONX,749.0,VIOLATION OF ORDER OF PROTECTI,RESIDENCE - PUBLIC HOUSING,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,F,1021171.0,258135.0,25-44,WHITE HISPANIC,M
52,BRONX,2018-02-28,18:00:00,796968175,,,COMPLETED,N.Y. POLICE DEPT,40.871876835,MISDEMEANOR,OPPOSITE OF,-73.87915138,DANGEROUS DRUGS,PATROL BORO BRONX,511.0,"CONTROLLED SUBSTANCE, POSSESSI",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1017673.0,256946.0,<18,BLACK,M
19,MANHATTAN,2018-02-28,13:30:00,118086230,2018-02-28T00:00:00.000,13:40:00,COMPLETED,N.Y. POLICE DEPT,40.774618519,MISDEMEANOR,FRONT OF,-73.95103232,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO MAN NORTH,639.0,AGGRAVATED HARASSMENT 2,COMMERCIAL BUILDING,2018-03-01T00:00:00.000,18-24,WHITE HISPANIC,F,997813.0,221492.0,UNKNOWN,BLACK HISPANIC,M
24,MANHATTAN,2018-02-28,18:00:00,738862450,2018-02-28T00:00:00.000,20:00:00,COMPLETED,N.Y. POLICE DEPT,40.79605784,MISDEMEANOR,INSIDE,-73.967052307,PETIT LARCENY,PATROL BORO MAN NORTH,338.0,"LARCENY,PETIT FROM BUILDING,UN",OTHER,2018-02-28T00:00:00.000,65+,WHITE,F,993373.0,229301.0,UNKNOWN,UNKNOWN,U
81,BROOKLYN,2018-02-28,21:00:00,873178783,2018-02-28T00:00:00.000,22:00:00,COMPLETED,N.Y. POLICE DEPT,40.680948759,VIOLATION,INSIDE,-73.918201609,HARRASSMENT 2,PATROL BORO BKLYN NORTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,2018-03-01T00:00:00.000,25-44,BLACK,F,1006938.0,187372.0,UNKNOWN,BLACK,M
71,BROOKLYN,2018-02-28,21:00:00,359539647,2018-02-28T00:00:00.000,21:10:00,COMPLETED,N.Y. POLICE DEPT,40.668677289,MISDEMEANOR,INSIDE,-73.95339551100001,ASSAULT 3 & RELATED OFFENSES,PATROL BORO BKLYN SOUTH,101.0,ASSAULT 3,RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,18-24,BLACK,M,997179.0,182894.0,UNKNOWN,UNKNOWN,U
68,BROOKLYN,2018-02-28,14:30:00,688181205,2018-02-28T00:00:00.000,14:40:00,COMPLETED,N.Y. POLICE DEPT,40.623690810999996,MISDEMEANOR,,-74.027991541,VEHICLE AND TRAFFIC LAWS,PATROL BORO BKLYN SOUTH,916.0,LEAVING SCENE-ACCIDENT-PERSONA,STREET,2018-02-28T00:00:00.000,45-64,WHITE,M,976480.0,166502.0,,,
6,MANHATTAN,2018-02-28,19:00:00,283522976,2018-04-13T00:00:00.000,23:20:00,COMPLETED,N.Y. POLICE DEPT,40.738142980999996,MISDEMEANOR,INSIDE,-74.002953215,OFF. AGNST PUB ORD SENSBLTY &,PATROL BORO MAN SOUTH,639.0,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,2018-04-13T00:00:00.000,25-44,WHITE,F,983432.0,208199.0,25-44,WHITE,F
44,BRONX,2018-02-28,14:30:00,201750624,,,COMPLETED,N.Y. POLICE DEPT,40.840234138,FELONY,,-73.917684114,GRAND LARCENY,PATROL BORO BRONX,411.0,"LARCENY,GRAND FROM EATERY, UNATTENDED",RESTAURANT/DINER,2018-02-28T00:00:00.000,18-24,WHITE HISPANIC,M,1007027.0,245405.0,,,
14,MANHATTAN,2018-02-28,22:35:00,933885030,2018-02-28T00:00:00.000,23:00:00,COMPLETED,N.Y. POLICE DEPT,40.758514171,MISDEMEANOR,FRONT OF,-73.990717504,DANGEROUS DRUGS,PATROL BORO MAN SOUTH,567.0,"MARIJUANA, POSSESSION 4 & 5",STREET,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,986822.0,215621.0,18-24,BLACK,M
44,BRONX,2018-02-28,06:50:00,901071000,2018-02-28T00:00:00.000,07:06:00,COMPLETED,N.Y. TRANSIT POLICE,40.83573258,FELONY,,-73.921285426,FORGERY,PATROL BORO BRONX,729.0,"FORGERY,ETC.,UNCLASSIFIED-FELO",TRANSIT - NYC SUBWAY,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,1006032.0,243764.0,18-24,BLACK,M
46,BRONX,2018-02-28,08:10:00,452673816,2018-02-28T00:00:00.000,08:15:00,COMPLETED,N.Y. POLICE DEPT,40.851195238,VIOLATION,FRONT OF,-73.89883821,HARRASSMENT 2,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",BUS (NYC TRANSIT),2018-02-28T00:00:00.000,18-24,BLACK,F,1012237.0,249404.0,45-64,BLACK,M
44,BRONX,2018-02-28,18:00:00,819373043,,,COMPLETED,N.Y. POLICE DEPT,40.836104903,VIOLATION,INSIDE,-73.919893661,HARRASSMENT 2,PATROL BORO BRONX,637.0,"HARASSMENT,SUBD 1,CIVILIAN",RESIDENCE - APT. HOUSE,2018-02-28T00:00:00.000,18-24,UNKNOWN,F,1006417.0,243900.0,UNKNOWN,WHITE HISPANIC,F
72,BROOKLYN,2018-02-28,00:01:00,140151119,2018-02-28T00:00:00.000,15:00:00,COMPLETED,N.Y. POLICE DEPT,40.646218289000004,MISDEMEANOR,REAR OF,-74.023521786,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO BKLYN SOUTH,258.0,"CRIMINAL MISCHIEF 4TH, GRAFFIT",COMMERCIAL BUILDING,2018-02-28T00:00:00.000,UNKNOWN,UNKNOWN,E,977723.0,174709.0,,,
115,QUEENS,2018-02-28,15:21:00,505210060,2018-02-28T00:00:00.000,15:35:00,COMPLETED,N.Y. POLICE DEPT,40.759442051,MISDEMEANOR,REAR OF,-73.876597581,CRIMINAL TRESPASS,PATROL BORO QUEENS NORTH,205.0,"TRESPASS 2, CRIMINAL",OTHER,2018-02-28T00:00:00.000,25-44,WHITE HISPANIC,F,1018437.0,215983.0,25-44,WHITE HISPANIC,M
17,MANHATTAN,2018-02-28,12:42:00,169293756,2018-02-28T00:00:00.000,12:42:00,COMPLETED,OTHER,40.7522284,MISDEMEANOR,FRONT OF,-73.97192485800001,ASSAULT 3 & RELATED OFFENSES,PATROL BORO MAN SOUTH,101.0,ASSAULT 3,OTHER,2018-02-28T00:00:00.000,45-64,BLACK,F,992029.0,213332.0,25-44,BLACK HISPANIC,F
105,QUEENS,2018-02-28,16:02:00,102877665,2018-02-28T00:00:00.000,16:06:00,COMPLETED,N.Y. POLICE DEPT,40.658725584,VIOLATION,INSIDE,-73.753630965,HARRASSMENT 2,PATROL BORO QUEENS SOUTH,638.0,"HARASSMENT,SUBD 3,4,5",RESIDENCE-HOUSE,2018-02-28T00:00:00.000,45-64,BLACK,M,1052606.0,179361.0,25-44,BLACK,M
43,BRONX,2018-02-28,15:00:00,807789960,,,COMPLETED,N.Y. POLICE DEPT,40.831430363,MISDEMEANOR,INSIDE,-73.871105128,PETIT LARCENY,PATROL BORO BRONX,338.0,"LARCENY,PETIT FROM BUILDING,UN",RESIDENCE - APT. HOUSE,2018-04-03T00:00:00.000,65+,BLACK,F,1019920.0,242213.0,UNKNOWN,UNKNOWN,U
32,MANHATTAN,2018-02-28,11:00:00,571704369,,,COMPLETED,N.Y. POLICE DEPT,40.814414915,MISDEMEANOR,INSIDE,-73.940533571,CRIMINAL MISCHIEF & RELATED OF,PATROL BORO MAN NORTH,254.0,"MISCHIEF, CRIMINAL 4, OF MOTOR",STREET,2018-03-05T00:00:00.000,25-44,BLACK,F,1000711.0,235993.0,,,
